id,year,month,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,price_gte_500K
6817750510,2015,3,305000,4,2.5,1714,3250,2,0,0,3,8,1714,0,2010,0,98055,1714,3250,0
423059409,2014,9,440000,4,2.5,2230,5650,2,0,0,3,7,2230,0,2011,0,98056,1590,7241,0
522049074,2014,6,459000,4,3,2530,10000,2,0,0,3,7,2530,0,2013,0,98148,1420,9898,0
1934800193,2015,3,530000,3,3.5,1550,1233,2,0,0,3,8,1160,390,2005,0,98122,1490,1539,1
847100046,2015,4,600000,4,2.75,3110,11225,2,0,0,3,8,3110,0,2012,0,98059,2610,8535,1
1250200693,2014,7,515000,3,3,2100,2409,2,0,0,3,8,1660,440,2008,0,98144,1900,2400,1
7338220200,2015,4,275000,4,2.5,2150,3721,2,0,0,3,8,2150,0,2007,0,98002,2150,3721,0
1982201596,2015,1,540000,3,1.75,1630,1404,2,0,0,3,8,1020,610,2014,0,98107,1420,1670,1
7853270830,2014,8,445000,3,2.5,2230,7934,2,0,0,3,7,2230,0,2005,0,98065,2310,4818,0
9352900200,2015,4,285000,3,2.5,1320,955,3,0,0,3,7,1320,0,2009,0,98106,1300,1003,0
8850000517,2014,7,480000,3,2.5,1590,1431,2,0,0,3,8,1060,530,2010,0,98144,1620,1548,0
3395070560,2015,1,440000,5,3.25,2610,3642,2,0,0,3,8,2080,530,2005,0,98118,1750,3118,0
7211400576,2015,2,287450,3,2.5,1440,2500,2,0,0,3,7,1440,0,2008,0,98146,1440,5000,0
5169700132,2015,4,507950,4,2.5,2630,6283,2,0,0,3,9,2630,0,2006,0,98059,2630,7210,1
3204960200,2014,6,750000,3,3.5,3390,10078,2,0,0,3,10,3040,350,2012,0,98056,3290,12332,1
8024200681,2014,7,425000,3,1.5,1400,1022,3,0,0,3,8,1400,0,2007,0,98115,1270,1205,0
9358000550,2014,12,420000,3,3.5,1900,2133,2,0,0,3,8,1520,380,2009,0,98126,1530,3264,0
7625702444,2014,5,394950,3,2.5,1350,1250,3,0,0,3,8,1270,80,2006,0,98136,1350,886,0
7853370260,2014,7,635000,4,3.25,3420,6752,2,0,2,3,9,3030,390,2012,0,98065,3010,5172,1
522079068,2015,5,513000,3,2.5,2150,161607,2,0,0,3,7,1330,820,1995,0,98038,2400,207781,1
3023000200,2015,5,380000,4,2.5,2110,5306,2,0,0,3,8,2110,0,2012,0,98038,2250,5306,0
3758900023,2014,5,1130000,4,3.25,3810,8519,1,0,1,3,10,2680,1130,2007,0,98033,3240,10748,1
6204050160,2014,6,540000,5,3,2870,4369,2,0,0,3,8,2090,780,2007,0,98011,2640,4610,1
8562780200,2015,4,352499,2,2.25,1240,705,2,0,0,3,7,1150,90,2009,0,98027,1240,750,0
7702600949,2015,5,603000,4,3.5,3610,6345,2,0,0,3,9,2370,1240,2008,0,98058,3010,29279,1
3442000127,2014,5,685000,4,2.5,2310,5100,2,0,0,3,9,2310,0,2013,0,98177,1260,5100,1
255550070,2014,6,330675,4,3,1930,3031,1,0,0,3,7,1200,730,2006,0,98019,1930,2611,0
7165700200,2014,6,275000,3,3,1390,1080,2,0,0,3,7,1140,250,2006,0,98118,1450,1081,0
8096800270,2014,7,259950,3,2.5,1578,7340,2,0,0,3,7,1578,0,2010,0,98030,1850,7200,0
4046500160,2014,7,441000,3,2,1720,15000,1,0,0,3,9,1720,0,2011,0,98014,1900,15337,0
7882600326,2014,12,1135000,5,3.75,4700,11237,2,0,0,3,10,2930,1770,2006,0,98033,3180,13140,1
9122001230,2014,12,590000,3,3.5,1970,5079,2,0,0,3,8,1680,290,2007,0,98144,1940,6000,1
6373000187,2014,9,497000,3,2.25,1460,1353,2,0,0,3,8,1050,410,2012,0,98116,1690,3776,0
7967000200,2014,11,345500,3,2.5,1930,4000,2,0,0,3,8,1930,0,2014,0,98001,2050,4000,0
2902200241,2014,6,562500,3,2.25,1300,907,2,0,0,3,8,1000,300,2006,0,98102,1300,1169,1
291310390,2014,9,355000,3,2.25,1445,1087,2,0,0,3,7,1300,145,2005,0,98027,1410,1336,0
1604601572,2014,9,345000,2,2.25,860,696,2,0,0,3,9,860,0,2009,0,98118,1100,3000,0
259500270,2014,5,478000,3,2.5,3040,4535,2,0,0,3,9,3040,0,2007,0,98056,2670,4666,0
3166900270,2015,4,391500,3,2.5,2424,6143,2,0,0,3,9,2424,0,2014,0,98030,2381,6036,0
2926049582,2015,4,265000,2,1.5,1084,3427,2,0,0,3,7,1084,0,1976,0,98125,1084,6250,0
3438503230,2014,10,395000,3,2.5,2510,5320,2,0,0,3,8,2510,0,2005,0,98106,1820,5736,0
2827100075,2014,7,286308,2,1.5,1220,1036,3,0,0,3,7,1220,0,2006,0,98133,1210,659,0
1702900624,2014,5,370000,2,2.25,1280,835,2,0,0,3,7,1080,200,2009,0,98118,1280,1246,0
2856100935,2014,9,1079000,5,3.5,3740,5610,2,0,0,3,9,2860,880,2014,0,98117,1520,4590,1
301401620,2014,10,298900,3,2.5,1852,4000,2,0,0,3,7,1852,0,2014,0,98002,2475,4000,0
3630200520,2015,4,775000,4,2.5,2580,5787,2,0,0,3,9,2580,0,2007,0,98029,2580,4410,1
323079065,2014,6,790000,4,3.5,3190,31450,2,0,0,3,9,3190,0,2010,0,98027,3000,72745,1
7172200125,2014,8,1050000,3,2.5,3400,5119,2,0,0,3,8,2300,1100,2014,0,98115,1740,5969,1
3057000400,2014,7,249000,2,1.5,1090,2686,2,0,0,3,7,1090,0,1982,0,98034,1160,2158,0
3022900070,2014,9,348000,3,2,2360,6145,1,0,0,3,8,2360,0,2011,0,98030,2304,5880,0
9406710060,2014,11,358000,5,2.5,2460,5604,2,0,0,3,8,2460,0,2011,0,98038,2210,6395,0
3353401070,2014,6,260000,5,2.5,2025,7760,2,0,0,3,7,2025,0,2007,0,98001,1664,9000,0
7853280570,2014,6,765000,4,3,4410,5104,2,0,0,3,9,3400,1010,2006,0,98065,4390,5537,1
6192410550,2014,5,739000,3,2.5,2810,5400,2,0,0,3,9,2810,0,2005,0,98052,2870,5400,1
8562710520,2014,5,890000,5,3.5,4490,6000,2,0,0,3,10,3200,1290,2006,0,98027,4530,6000,1
1543000060,2014,6,462000,4,2.5,3070,6432,2,0,0,3,9,3070,0,2006,0,98055,2910,5106,0
9536600810,2014,7,380000,4,2.5,1984,32400,1,0,0,3,8,1564,420,1962,0,98198,1390,9152,0
5428000070,2015,5,770000,5,3.5,4750,8234,2,0,2,3,10,3350,1400,2013,0,98198,2160,14496,1
2309000060,2014,8,641000,4,3.25,2760,4104,2,0,0,3,8,1900,860,2014,0,98056,2760,5186,1
8043700105,2015,4,2300000,4,4,4360,8175,2.5,1,4,3,10,3940,420,2007,0,98008,2670,8525,1
7792000140,2015,5,369000,4,2.5,3060,27251,1.5,0,0,3,8,3060,0,2008,0,98022,1760,27251,0
5244801550,2014,9,1112000,4,3,2770,2650,2,0,0,3,9,2180,590,2014,0,98109,1820,2960,1
9310300160,2014,8,357000,5,2.5,2990,9240,2,0,0,3,8,2990,0,2015,0,98133,1970,18110,0
6762700376,2014,11,650000,3,2.75,1540,1251,2,0,0,3,8,1230,310,2002,0,98102,1540,1287,1
1972200428,2014,6,563500,3,2.5,1400,1312,3.5,0,0,3,8,1400,0,2007,0,98103,1350,1312,1
7304301231,2014,6,345000,3,2.5,1680,2229,2,0,0,3,7,1680,0,2007,0,98155,1230,9300,0
9512200140,2014,7,479950,3,2,2260,7163,1,0,0,3,9,2260,0,2012,0,98058,2340,6730,0
7853400260,2014,5,660000,4,3.5,3400,5196,2,0,0,3,9,3400,0,2012,0,98065,3170,5260,1
97600140,2014,7,800000,4,2.5,2930,5000,2,0,0,3,9,2760,170,2007,0,98006,3230,5778,1
2822059360,2014,7,253101,3,2,1239,6036,1,0,0,3,7,1239,0,2009,0,98030,2060,5746,0
6056110200,2014,9,555000,3,3.5,2100,2479,2,0,0,3,9,1450,650,2011,0,98118,1800,2457,1
6300000226,2014,6,240000,4,1,1200,2171,1.5,0,0,3,7,1200,0,1933,0,98133,1130,1598,0
6300000226,2015,5,380000,4,1,1200,2171,1.5,0,0,3,7,1200,0,1933,0,98133,1130,1598,0
9524100196,2014,11,239000,2,1.5,680,772,2,0,0,3,7,680,0,2005,0,98103,690,1059,0
3013300685,2015,3,760000,4,3.25,2690,3995,2,0,0,3,9,2060,630,2014,0,98136,1810,4590,1
2619950070,2014,8,430000,4,2.5,2750,7200,2,0,0,3,8,2750,0,2011,0,98019,2750,7200,0
7203110240,2014,5,660000,3,2.5,2450,4332,2,0,0,3,8,2450,0,2010,0,98053,2450,4154,1
7694200350,2014,8,399963,4,2.5,2620,4050,2,0,0,3,8,2620,0,2014,0,98146,2030,3944,0
7600136,2014,7,411000,2,2,1130,1148,2,0,0,3,9,800,330,2007,0,98122,1350,1201,0
1442880160,2014,6,483453,4,2.75,2790,5527,2,0,0,3,8,2790,0,2014,0,98045,2620,5509,0
3277801580,2014,11,469950,3,2,1820,1357,3,0,0,3,9,1820,0,2014,0,98126,1710,1372,0
1442880640,2014,7,504058,4,2.75,2910,7467,2,0,0,3,8,2910,0,2013,0,98045,2790,7868,1
3845101070,2015,4,425996,4,2.5,2568,5000,2,0,0,3,9,2568,0,2014,0,98092,2547,4500,0
6791900260,2014,7,760005,4,2.75,3090,5859,2,0,0,3,9,3090,0,2010,0,98074,2960,5250,1
9828702339,2015,4,699999,2,2,1460,1085,2,0,0,3,8,950,510,2014,0,98112,1580,1202,1
2255500125,2014,7,749950,3,2.5,2010,2263,2,0,0,3,8,1340,670,2014,0,98122,1500,2670,1
5541300135,2014,7,674600,4,2.5,2610,5140,2,0,0,3,8,2610,0,2006,0,98103,1190,5101,1
4083306616,2015,2,450000,2,1.5,960,1000,2,0,0,3,8,920,40,2008,0,98103,1200,1297,0
8096800260,2015,4,272000,3,2.5,1528,7616,2,0,0,3,7,1528,0,2011,0,98030,1850,7340,0
2997800024,2014,7,450000,2,1.5,1310,1264,2,0,0,3,8,1120,190,2006,0,98106,1330,1265,0
952005863,2015,5,643950,3,2.25,1760,2122,3,0,0,3,9,1760,0,2015,0,98116,1420,1618,1
7772850060,2014,11,290000,3,2.5,1420,3542,2,0,0,3,8,1310,110,2007,0,98133,1180,1622,0
6130500070,2014,10,378000,3,2.5,1650,2082,3,0,0,3,8,1650,0,2007,0,98133,1650,1965,0
8682300400,2014,6,728050,3,2.5,2320,6775,1,0,0,3,8,2320,0,2008,0,98053,1680,4750,1
8956200990,2015,4,499160,4,2.5,2628,11466,2,0,0,3,9,2628,0,2014,0,98001,2849,10909,0
9532000070,2014,12,536000,4,2.5,2520,4831,2,0,0,3,8,2520,0,2009,0,98072,2430,3937,1
7570050070,2015,2,419900,5,3.5,2880,5000,2,0,0,3,8,2260,620,2012,0,98038,2590,4800,0
946000295,2014,12,469000,3,2.25,1440,1362,3,0,0,3,7,1440,0,2014,0,98117,1180,2603,0
3831250350,2015,4,374000,3,2.5,2185,6042,2,0,0,3,9,2185,0,2009,0,98030,2297,5876,0
6056100160,2014,7,182568,4,1.5,1500,2106,2,0,0,3,7,1500,0,2014,0,98108,1490,2175,0
1402970070,2014,6,334888,3,2.5,1769,7324,2,0,0,3,9,1769,0,2012,0,98092,2502,6017,0
2524059267,2014,9,799900,4,4,3650,18223,2,0,3,3,9,3330,320,2013,0,98006,3220,11022,1
8091670030,2014,5,383000,4,2.5,2160,6223,2,0,0,3,8,2160,0,2010,0,98038,2160,5555,0
1825079046,2014,12,580000,3,2.5,1820,374616,2,0,0,3,7,1820,0,1999,0,98014,1870,220654,1
255450390,2014,7,351999,3,2.5,2370,4200,2,0,0,3,8,2370,0,2014,0,98038,2370,4200,0
9301300270,2015,2,1325000,3,3,3180,2758,2,0,2,3,11,2240,940,2008,0,98109,2420,2758,1
9347300160,2015,1,312000,3,2.5,1780,4077,2,0,0,3,8,1780,0,2011,0,98038,1970,4077,0
710600070,2014,9,674950,4,3.5,2650,3127,2,0,0,3,8,2230,420,2011,0,98027,2330,3137,1
5556300116,2014,12,1105000,5,2.75,3300,7560,2,0,0,3,10,3300,0,2007,0,98052,3150,8580,1
1324300126,2015,3,415000,2,2.5,1160,1219,3,0,0,3,8,1160,0,2007,0,98107,1320,2800,0
9279700013,2014,7,1250000,3,3,3460,5353,2,0,0,3,10,2850,610,2007,0,98116,2460,6325,1
3336500140,2014,9,208800,3,2.5,1390,2450,2,0,0,3,7,1390,0,2009,0,98118,1390,2450,0
2767604212,2014,10,452000,2,2.5,1260,1131,3,0,0,3,8,1260,0,2006,0,98107,1490,2500,0
6719600030,2015,4,837000,5,2.75,2940,5225,2,0,0,3,8,2760,180,2010,0,98052,3090,6261,1
3204930510,2015,2,780000,5,3.5,3190,4247,2,0,0,3,8,2430,760,2013,0,98052,2580,3989,1
7582700075,2014,10,1485000,4,3.5,3930,6120,2,0,0,3,10,3310,620,2007,0,98105,3390,6120,1
191100435,2014,9,1600000,5,3.75,3570,10125,2,0,0,3,10,3570,0,2014,0,98040,1760,10125,1
255450030,2014,9,369946,3,2.5,2420,4725,2,0,0,3,8,2420,0,2014,0,98038,2370,4200,0
9476200710,2014,6,530000,3,2.75,3400,7200,2,0,2,3,9,2470,930,2009,0,98056,1580,8676,1
1329300070,2015,3,386000,4,2.5,2478,6079,2,0,0,3,8,2478,0,2012,0,98030,2279,6079,0
357000135,2015,2,1900000,4,2.5,3070,7830,2,0,2,3,11,1970,1100,2009,0,98144,2440,4682,1
7203600560,2014,9,735000,4,3.5,3200,7605,2,0,2,3,9,2500,700,2013,0,98198,2240,4416,1
715010140,2014,10,1750000,5,3.25,5790,12739,2,0,3,3,10,4430,1360,2014,0,98006,5790,13928,1
3869900138,2015,2,489950,3,2.25,1590,926,3,0,0,3,8,1590,0,2014,0,98136,1640,1321,0
2114700374,2015,4,357500,3,3,1730,1442,2,0,0,3,8,1440,290,2008,0,98106,1370,1524,0
9264450550,2014,5,329995,4,2.5,2303,3680,2,0,0,3,8,2303,0,2013,0,98001,2303,3760,0
3862710200,2014,9,414000,3,2.5,1790,3754,2,0,0,3,8,1790,0,2013,0,98065,1800,3393,0
291310310,2014,12,533500,3,3.5,2490,3517,2,0,0,3,8,1720,770,2005,0,98027,1600,2378,1
3814900260,2015,3,402395,4,2.5,2669,5385,2,0,0,3,9,2669,0,2014,0,98092,2669,4645,0
8562790710,2015,4,725000,4,3.25,2610,2552,2,0,0,3,10,2160,450,2008,0,98027,2610,2664,1
3425069117,2014,8,1275000,6,5.25,6160,27490,2,0,0,3,11,4040,2120,2007,0,98074,4225,9100,1
2895800640,2014,9,239800,2,1.75,1290,1493,2,0,0,3,8,1290,0,2014,0,98106,1410,1875,0
3438500253,2014,9,616950,5,3.5,3560,5008,2,0,0,3,8,2810,750,2013,0,98106,2910,5026,1
3630200340,2014,10,1258000,4,3.25,4360,6000,2,0,3,3,11,3400,960,2007,0,98027,4310,6000,1
2770601769,2014,6,435000,3,2.25,1230,1238,2,0,0,3,8,1080,150,2009,0,98199,1230,953,0
2225069036,2014,8,925000,4,3.25,3640,60086,2,0,0,3,10,3640,0,2005,0,98074,2900,51721,1
9525600030,2015,4,631500,2,2.5,1780,2493,3,0,0,3,8,1780,0,1981,0,98107,2050,4400,1
993002108,2015,3,399995,3,1.5,1140,1069,3,0,0,3,8,1140,0,2005,0,98103,1230,1276,0
993000327,2014,5,369950,3,2,1270,1320,3,0,0,3,8,1270,0,2006,0,98103,1370,1320,0
1523059239,2015,4,475000,5,3.5,2780,3583,2,0,0,3,8,2180,600,2005,0,98059,2640,3850,0
7967000270,2014,11,353000,4,2.5,1912,5000,2,0,0,3,8,1912,0,2012,0,98001,2020,5000,0
7137800310,2015,2,329950,4,2.5,2300,9690,2,0,0,3,8,2300,0,2006,0,98023,1200,9085,0
2211300260,2015,3,367000,3,2.5,2828,4050,2,0,0,3,8,2828,0,2013,0,98030,2513,4507,0
8956200070,2014,9,447500,4,2.5,2425,9017,2,0,0,3,9,2425,0,2013,0,98001,2725,7019,0
1257201420,2014,7,595000,4,3.25,3730,4560,2,0,0,3,9,2760,970,2015,0,98103,1800,4560,1
1523300140,2014,9,325000,1,1,730,1942,1,0,0,3,7,730,0,2009,0,98144,1020,2044,0
9831200186,2015,2,690000,2,2.5,1990,1756,3,0,0,3,9,1780,210,2005,0,98102,1955,1438,1
7660100238,2014,11,329950,3,2.5,1300,812,2,0,0,3,8,880,420,2008,0,98144,1300,824,0
5381000477,2015,1,399500,4,2.5,2560,7492,2,0,0,3,8,2560,0,2014,0,98188,1260,11541,0
207700180,2015,1,555000,5,2.5,2450,5047,2,0,0,3,8,2450,0,2007,0,98011,2450,4478,1
5288200072,2014,10,427000,2,1.5,1440,725,2,0,0,3,8,1100,340,2011,0,98126,1440,4255,0
9524100322,2014,10,375000,3,2.25,1140,1557,3,0,0,3,8,1140,0,2007,0,98103,1140,1245,0
1732800184,2014,5,499000,2,1.5,1110,957,2,0,0,3,8,930,180,2005,0,98119,1680,1104,0
1425069103,2014,7,750000,3,2.5,2620,43832,2,0,0,3,8,2620,0,2013,0,98053,2620,120686,1
8165500790,2014,12,336900,3,2.5,1690,1200,2,0,0,3,8,1410,280,2014,0,98106,1740,1664,0
7658600081,2014,9,555000,2,2.75,1950,1610,3,0,0,3,8,1950,0,2009,0,98144,910,1745,1
1245003268,2014,11,1275000,4,3.5,3530,8126,2,0,0,3,10,3530,0,2007,0,98033,2660,8126,1
8010100220,2014,10,999950,4,3.5,3310,4684,2,0,0,3,9,2290,1020,2014,0,98116,1850,4750,1
7974200452,2014,6,975000,5,3,2620,5477,2,0,0,3,10,2620,0,2009,0,98115,1680,5217,1
8943600360,2015,2,299000,3,2.25,1350,3582,2,0,0,3,8,1350,0,2010,0,98031,1940,3860,0
3026059361,2015,4,479000,2,2.5,1741,1439,2,0,0,3,8,1446,295,2007,0,98034,2090,10454,0
6130500120,2015,4,428000,3,2.5,1650,2201,3,0,0,3,8,1650,0,2007,0,98133,1650,1965,0
3575305485,2014,8,409000,3,2.5,1890,6500,2,0,0,3,7,1890,0,2012,0,98074,2340,7500,0
666000142,2015,3,798500,3,3,1950,1833,3,0,0,3,9,1610,340,2009,0,98004,2040,2131,1
7853280620,2014,12,689000,4,3.5,4490,5805,2,0,0,3,9,3390,1100,2006,0,98065,4410,6299,1
8946390040,2014,5,375000,6,2.25,3206,5793,2,0,0,3,7,3206,0,2012,0,98032,2527,5804,0
5416300230,2014,7,775000,4,3.5,4130,77832,2,0,2,3,10,4130,0,2011,0,98042,4130,87476,1
1604730150,2014,10,639983,5,3,2800,5700,2,0,0,3,8,2800,0,2014,0,98059,2910,5349,1
8669180150,2015,3,300000,4,3,1984,4419,2,0,0,3,7,1984,0,2010,0,98002,2440,4418,0
1081330180,2014,12,627000,4,2.5,2750,11830,2,0,0,3,9,2750,0,2014,0,98059,2310,11830,1
2309710230,2015,4,275000,3,2.75,1740,5757,1,0,0,3,7,1740,0,2010,0,98022,2380,5647,0
2895800610,2014,9,352800,4,2.25,1800,2752,2,0,0,3,8,1800,0,2014,0,98106,1650,2752,0
3362400092,2015,3,565000,3,2.25,1540,1005,3,0,0,3,8,1540,0,2008,0,98103,1510,1501,1
3052700385,2015,4,765000,4,2.25,2030,2222,2,0,0,3,9,1610,420,2015,0,98117,1420,2222,1
2738640040,2015,4,644000,4,2.5,3310,4839,2,0,0,3,9,3310,0,2007,0,98072,3240,5280,1
8024200674,2015,2,461000,3,1.5,1270,1416,3,0,0,3,8,1270,0,2007,0,98115,1270,1413,0
3353400092,2014,12,270500,5,2.5,2406,7093,2,0,0,3,8,2406,0,2006,0,98001,1767,7093,0
6003500749,2014,7,640000,2,2.25,1540,965,3,0,0,3,9,1540,0,2007,0,98122,1410,964,1
8956200530,2014,8,457000,4,2.5,2820,6983,2,0,0,3,9,2820,0,2013,0,98001,2597,7222,0
133000271,2014,12,355000,5,2.5,2540,5100,2,0,0,3,7,2540,0,2014,0,98168,1400,9440,0
6749700063,2014,12,356000,2,2.25,1230,989,3,0,0,3,8,1230,0,2007,0,98103,1230,1223,0
3278613060,2014,8,425000,4,2.5,1900,2766,2,0,0,3,8,1900,0,2014,0,98106,1900,2604,0
7708200880,2014,9,562500,5,2.75,2920,6327,2,0,0,3,8,2920,0,2007,0,98059,2520,5026,1
2767600673,2014,7,460000,3,2.5,1450,1053,2,0,0,3,8,940,510,2008,0,98107,1410,1080,0
7299810040,2015,4,790000,4,3,5370,69848,2,0,0,3,10,3500,1870,2005,0,98042,4443,94403,1
993000308,2015,3,401000,3,2,1270,1333,3,0,0,3,8,1270,0,2006,0,98103,1330,1333,0
3364900040,2014,8,1095000,3,2.5,2550,5100,2,0,0,3,9,2550,0,2014,0,98115,1250,4080,1
9578090180,2015,4,850000,4,3,3070,7150,2,0,0,3,9,3070,0,2007,0,98052,3200,6984,1
9542840120,2014,7,274500,3,2.25,1450,4050,2,0,0,3,7,1450,0,2010,0,98038,1660,3800,0
3860900035,2015,4,1940000,5,3.5,4230,16526,2,0,0,3,10,4230,0,2008,0,98004,3000,12362,1
7202300040,2014,8,808000,4,2.5,3480,6262,2,0,0,3,9,3480,0,2003,0,98053,3490,6629,1
1773100972,2014,5,312000,3,2.25,1490,974,2,0,0,3,7,1220,270,2009,0,98106,1490,1283,0
3626039424,2014,6,320000,3,2.25,1200,1400,3,0,0,3,8,1200,0,2005,0,98133,1370,6552,0
3175200220,2015,1,410000,3,2.5,2150,4332,2,0,0,3,8,2150,0,2013,0,98019,2140,4332,0
7852120120,2014,6,725000,3,3.5,3690,8837,2,0,0,3,10,3690,0,2001,0,98065,3690,9585,1
7813500040,2014,10,335000,4,2.5,1900,3301,2,0,0,3,7,1900,0,2007,0,98178,1960,3379,0
7242800040,2015,1,519990,4,3.25,1690,1321,2,0,0,3,8,1320,370,2014,0,98052,3080,4558,1
1442880650,2014,6,533112,4,2.75,2790,8853,2,0,0,3,8,2790,0,2013,0,98045,2790,8092,1
3355400242,2014,10,274900,3,2,1936,6612,2,0,0,3,7,1936,0,2014,0,98001,1620,21600,0
8562780540,2014,12,325000,2,2.25,1150,711,2,0,0,3,7,1150,0,2013,0,98027,1150,748,0
923049203,2014,5,350000,4,2.5,2040,22653,2,0,0,3,7,2040,0,2011,0,98168,2020,20502,0
3578600141,2014,9,550000,4,2.5,2470,7539,2,0,0,3,9,2470,0,2006,0,98028,2580,7539,1
53500450,2015,3,311850,4,2.5,1890,4158,2,0,0,3,8,1890,0,2014,0,98042,2720,4549,0
1934800180,2015,2,526000,3,2.5,1626,1583,2.5,0,0,3,8,1419,207,2007,0,98122,1400,1583,1
3023000210,2014,10,375000,4,2.5,2250,5306,2,0,0,3,8,2250,0,2012,0,98038,2250,5306,0
1773100967,2015,2,299999,3,2.25,1350,1234,2,0,0,3,7,1160,190,2007,0,98106,1420,1234,0
2767704777,2014,9,436000,3,2.5,1460,1238,2,0,0,3,8,1200,260,2008,0,98107,1280,1257,0
1085621960,2014,12,303000,3,2.5,2056,3564,2,0,0,3,7,2056,0,2014,0,98092,2056,3577,0
2771602174,2014,7,525000,2,2.5,1160,1458,2,0,0,3,8,1040,120,2012,0,98119,1650,2311,1
6762700452,2014,6,575000,3,3,1384,1287,2,0,0,3,8,1144,240,2006,0,98102,1570,1288,1
5695000142,2014,10,420000,2,1.5,1100,1107,3,0,0,3,8,1100,0,2008,0,98103,1110,2750,0
9578140180,2014,6,329950,3,2.5,2456,7566,2,0,0,3,8,2456,0,2012,0,98023,2478,7212,0
2124069115,2014,10,1830000,4,4.25,4500,215186,2,0,3,3,11,2630,1870,2009,0,98029,3030,25447,1
3864000120,2015,4,1175000,4,3.25,3780,10099,1,0,1,3,11,2240,1540,2006,0,98006,3120,10669,1
2768200212,2014,9,499950,2,2.5,1320,1157,2,0,0,3,8,990,330,2014,0,98107,1550,1519,0
7852070210,2014,5,1149000,4,3,5940,11533,2,0,4,3,11,4950,990,2004,0,98065,4240,12813,1
7853361210,2015,2,400000,3,2,1650,5027,1.5,0,0,3,7,1650,0,2009,0,98065,2430,6000,0
8141310040,2014,6,246950,3,3,1670,4440,1,0,0,3,7,1670,0,2014,0,98022,1670,4622,0
6852700097,2014,8,630000,3,3.25,1610,1275,2,0,0,3,8,1220,390,2005,0,98102,1750,3000,1
7708210040,2014,9,561000,5,2.75,3370,10315,2,0,0,3,9,3370,0,2006,0,98059,3010,8296,1
53500760,2014,12,287000,4,2.5,2660,4082,2,0,0,3,7,2660,0,2010,0,98042,2390,4876,0
3528900771,2015,3,600000,3,3.25,1690,1473,2,0,0,3,8,1380,310,2008,0,98109,1670,2594,1
9126100813,2014,8,490000,3,2.25,1620,1062,3,0,0,3,8,1620,0,2014,0,98122,1560,1728,0
3679400503,2015,3,330000,3,1.75,1300,958,2,0,0,3,7,840,460,2011,0,98108,1340,1254,0
1760650210,2014,12,286950,4,2.5,1610,4052,2,0,0,3,7,1610,0,2013,0,98042,2110,4034,0
2652501565,2015,4,1550000,3,3.25,3530,4920,2,0,0,3,9,2660,870,2015,0,98109,1900,4200,1
1237500577,2015,2,880000,4,2.5,3550,8618,2,0,0,3,10,3550,0,2007,0,98052,1310,9746,1
6382500084,2014,10,577450,3,3,1730,1755,3,0,0,3,8,1730,0,2014,0,98117,1830,1804,1
3023000410,2015,4,405000,5,2.75,2400,4900,2,0,0,3,8,2400,0,2011,0,98038,2110,5696,0
2767601752,2014,7,510000,3,2.5,1420,1237,3,0,0,3,8,1420,0,2014,0,98107,1510,2501,1
2771604196,2014,8,465000,2,1.5,1220,1120,2.5,0,0,3,8,1110,110,2008,0,98199,2010,3175,0
1778500620,2014,7,1300000,4,2.25,2360,4000,2,0,0,3,9,2360,0,2013,0,98112,3040,4400,1
1823059241,2015,4,609000,4,3.5,3990,11270,2,0,3,3,9,2930,1060,2007,0,98055,1980,11328,1
9267200062,2014,9,336000,3,2.5,1260,1211,3,0,0,3,8,1260,0,2004,0,98103,1270,1211,0
3278606110,2015,1,375000,3,2.5,1580,2407,2,0,0,3,8,1580,0,2013,0,98126,1580,2212,0
1657530180,2014,12,294500,3,2.5,1760,2688,2,0,0,3,7,1760,0,2005,0,98059,1760,2329,0
2754700035,2014,11,925000,5,3.5,3420,4216,2,0,0,3,9,2520,900,2008,0,98115,1420,4500,1
2568200120,2014,12,730000,5,2.75,2870,6593,2,0,0,3,9,2870,0,2006,0,98052,3150,6593,1
6601200040,2014,9,280000,4,2.5,1934,5677,2,0,0,3,8,1934,0,2013,0,98001,1919,5049,0
2767601750,2014,8,500000,3,1.5,1220,962,3,0,0,3,8,1220,0,2014,0,98107,1510,2501,1
7853350220,2015,3,605000,3,2.75,2450,5750,2,0,0,3,9,2450,0,2013,0,98065,3200,8036,1
6163900628,2014,5,379950,3,3.25,1860,1787,3,0,0,3,8,1860,0,2007,0,98155,1830,1787,0
1689401526,2015,3,605000,3,2.5,1500,1119,3,0,2,3,7,1110,390,2008,0,98109,1500,1057,1
8725950360,2015,5,720000,2,1.75,1570,1108,3,0,0,3,9,1570,0,2007,0,98004,1940,1160,1
9826700697,2014,11,549900,3,2,1280,960,2,0,0,3,9,1040,240,2014,0,98122,1280,1173,1
9578500180,2015,1,427000,3,2.5,3192,5653,2,0,0,3,8,3192,0,2014,0,98023,3000,5134,0
9826700707,2014,10,492000,3,2.5,1690,1479,3,0,0,3,8,1420,270,2005,0,98122,1280,1253,0
8138870530,2014,5,419190,2,2.5,1590,1426,2,0,0,3,8,1590,0,2014,0,98029,1590,1426,0
4188300180,2014,11,650000,3,2.5,2870,7288,2,0,0,3,9,2870,0,2012,0,98011,2870,5998,1
